data,hora,pk,D_TRACAT_ALTIMETRIC,D_TIPUS_VIA,D_SENTITS_VIA,D_CLIMATOLOGIA,D_BOIRA,D_LLUMINOSITAT
21/01/2023,3.25,300.0,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Fosc
15/09/2016,4.17,67.3,Pla,Carretera,Un sentit,Pluja,No es de el cas,Fosc
01/01/2014,17.54,163.3,Pendent,Autovia,Doble sentit,Pluja,No es de el cas,Clar
20/04/2012,3.47,270.4,Rampa,Autovia,Un sentit,Pluja,No es de el cas,Fosc
20/04/2018,11.34,169.1,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
16/07/2016,4.9,168.1,Pendent,Autovia,Doble sentit,Pluja,No es de el cas,Fosc
06/09/2010,19.46,13.8,Pla,Carretera,Un sentit,Serè,No es de el cas,Clar
27/09/2019,16.45,178.2,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
23/04/2014,14.28,247.7,Rampa,Autovia,Doble sentit,Pluja,No es de el cas,Clar
22/11/2020,21.29,162.8,Pendent,Carretera,Doble sentit,Serè,No es de el cas,Fosc
27/11/2021,20.29,66.1,Rampa,Carretera,Un sentit,Serè,No es de el cas,Clar
12/01/2011,1.36,101.6,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Fosc
18/10/2021,8.21,304.6,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Clar
21/03/2020,1.42,446.4,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Fosc
05/09/2010,13.57,434.1,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
24/03/2019,6.50,307.9,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Fosc
22/04/2014,18.24,220.3,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
12/05/2011,4.1,327.1,Pla,Autovia,Doble sentit,Pluja,No es de el cas,Fosc
06/07/2011,7.12,201.1,Pendent,Autovia,Doble sentit,Pluja,No es de el cas,Clar
15/10/2010,13.24,346.3,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
17/10/2011,4.37,17.6,Pla,Autovia,Un sentit,Serè,No es de el cas,Fosc
31/01/2021,3.12,164.7,Pendent,Autovia,Un sentit,Serè,No es de el cas,Fosc
18/03/2012,9.18,202.0,Pla,Autovia,Doble sentit,Pluja,No es de el cas,Clar
22/11/2019,20.47,344.1,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
08/10/2020,3.10,14.0,Pendent,Autovia,Doble sentit,Pluja,No es de el cas,Fosc
15/07/2021,3.11,95.2,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Fosc
28/09/2011,5.44,371.2,Pla,Autovia,Doble sentit,Ennudesit,No es de el cas,Fosc
04/02/2023,16.29,143.4,Rampa,Autovia,Un sentit,Pluja,No es de el cas,Clar
29/04/2014,5.26,426.6,Pla,Autovia,Un sentit,Serè,No es de el cas,Fosc
13/08/2014,9.2,35.6,Pendent,Carretera,Un sentit,Boira,Boira,Clar
24/01/2020,5.39,175.6,Pendent,Carretera,Doble sentit,Serè,No es de el cas,Fosc
19/03/2016,18.57,453.0,Rampa,Carretera,Doble sentit,Serè,No es de el cas,Clar
23/06/2011,2.34,216.4,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Fosc
11/11/2012,0.10,222.7,Rampa,Autovia,Un sentit,Boira,Boira,Fosc
02/03/2020,2.59,309.8,Pla,Carretera,Un sentit,Serè,No es de el cas,Fosc
20/12/2010,22.0,221.3,Pendent,Carretera,Doble sentit,Serè,No es de el cas,Fosc
14/07/2015,15.7,262.4,Rampa,Carretera,Doble sentit,Serè,No es de el cas,Clar
22/01/2023,5.17,166.5,Pendent,Autovia,Un sentit,Serè,No es de el cas,Fosc
05/05/2023,9.8,88.5,Pla,Autovia,Doble sentit,Pluja,No es de el cas,Clar
29/11/2020,14.40,312.1,Pla,Autovia,Un sentit,Serè,No es de el cas,Clar
20/07/2023,20.55,0.5,Rampa,Autovia,Doble sentit,Pluja,No es de el cas,Clar
23/03/2016,10.51,146.0,Pendent,Carretera,Doble sentit,Serè,No es de el cas,Clar
08/02/2023,22.34,240.9,Rampa,Autovia,Doble sentit,Ennudesit,No es de el cas,Fosc
02/05/2021,0.23,144.8,Pla,Autovia,Doble sentit,Boira,Boira,Fosc
06/04/2014,17.23,265.2,Pla,Autovia,Doble sentit,Ennudesit,No es de el cas,Clar
07/12/2021,12.46,298.2,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
21/01/2021,17.16,446.4,Pendent,Autovia,Un sentit,Ennudesit,No es de el cas,Clar
20/12/2010,16.13,178.1,Rampa,Carretera,Doble sentit,Ennudesit,No es de el cas,Clar
22/01/2012,9.19,426.1,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
09/08/2018,2.7,442.7,Rampa,Autovia,Un sentit,Ennudesit,No es de el cas,Fosc
13/08/2018,9.4,382.9,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
07/05/2023,18.52,295.6,Pendent,Autovia,Un sentit,Pluja,No es de el cas,Clar
22/10/2021,5.37,23.8,Pendent,Carretera,Doble sentit,Ennudesit,No es de el cas,Fosc
24/06/2018,0.33,389.9,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Fosc
07/02/2016,0.51,163.8,Pla,Autovia,Un sentit,Serè,No es de el cas,Fosc
29/11/2020,16.11,389.9,Pla,Autovia,Un sentit,Serè,No es de el cas,Clar
19/09/2018,12.44,198.1,Rampa,Autovia,Un sentit,Pluja,No es de el cas,Clar
13/09/2011,10.34,218.9,Pla,Autovia,Un sentit,Serè,No es de el cas,Clar
30/09/2023,1.22,344.1,Rampa,Autovia,Un sentit,Serè,No es de el cas,Fosc
21/02/2012,11.49,352.3,Pendent,Autovia,Doble sentit,Pluja,No es de el cas,Clar
02/04/2019,7.5,125.8,Pendent,Autovia,Doble sentit,Ennudesit,No es de el cas,Clar
23/07/2014,9.28,17.1,Rampa,Autovia,Un sentit,Pluja,No es de el cas,Clar
28/07/2018,4.46,177.4,Pendent,Autovia,Doble sentit,Boira,Boira,Fosc
11/12/2010,10.41,341.0,Pla,Carretera,Doble sentit,Serè,No es de el cas,Clar
20/04/2018,5.57,24.9,Pla,Autovia,Un sentit,Serè,No es de el cas,Fosc
05/08/2022,4.37,357.2,Pla,Autovia,Un sentit,Serè,No es de el cas,Fosc
22/01/2020,1.54,79.1,Pendent,Carretera,Un sentit,Serè,No es de el cas,Fosc
06/03/2018,18.50,4.2,Pendent,Carretera,Un sentit,Serè,No es de el cas,Clar
04/11/2014,10.12,166.7,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Clar
29/11/2014,7.40,430.7,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
13/08/2013,6.12,200.9,Pla,Autovia,Un sentit,Ennudesit,No es de el cas,Fosc
02/06/2015,23.31,120.3,Pla,Carretera,Un sentit,Serè,No es de el cas,Fosc
05/10/2011,22.38,264.7,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Fosc
20/04/2013,23.5,309.7,Pla,Autovia,Un sentit,Serè,No es de el cas,Fosc
08/12/2020,22.5,148.1,Rampa,Autovia,Un sentit,Serè,No es de el cas,Fosc
10/01/2017,6.6,191.1,Pendent,Autovia,Un sentit,Serè,No es de el cas,Fosc
09/12/2013,10.45,1.2,Pendent,Autovia,Un sentit,Boira,Boira,Clar
11/03/2013,10.34,168.4,Pendent,Autovia,Un sentit,Pluja,No es de el cas,Clar
28/02/2011,19.40,61.3,Rampa,Autovia,Doble sentit,Ennudesit,No es de el cas,Clar
19/01/2022,9.43,210.5,Pla,Autovia,Un sentit,Serè,No es de el cas,Clar
15/04/2020,3.12,295.5,Pla,Autovia,Un sentit,Serè,No es de el cas,Fosc
24/06/2017,0.31,246.3,Pla,Carretera,Doble sentit,Serè,No es de el cas,Fosc
13/09/2011,15.7,305.4,Rampa,Autovia,Un sentit,Pluja,No es de el cas,Clar
16/02/2019,6.10,431.3,Pla,Carretera,Un sentit,Serè,No es de el cas,Fosc
23/01/2017,17.33,384.4,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
18/06/2019,2.2,243.0,Pendent,Autovia,Un sentit,Serè,No es de el cas,Fosc
03/01/2017,6.59,366.2,Pendent,Autovia,Un sentit,Serè,No es de el cas,Fosc
21/06/2019,10.40,315.9,Rampa,Autovia,Un sentit,Pluja,No es de el cas,Clar
07/09/2020,23.15,355.1,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Fosc
20/07/2016,18.30,198.5,Rampa,Autovia,Doble sentit,Pluja,No es de el cas,Clar
10/11/2017,15.26,361.8,Pla,Autovia,Doble sentit,Pluja,No es de el cas,Clar
31/12/2017,11.4,164.5,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
13/04/2015,12.26,336.2,Pla,Carretera,Doble sentit,Pluja,No es de el cas,Clar
07/06/2010,1.12,111.9,Pendent,Autovia,Doble sentit,Ennudesit,No es de el cas,Fosc
26/02/2010,5.23,353.7,Rampa,Autovia,Un sentit,Serè,No es de el cas,Fosc
22/01/2019,15.47,299.0,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
17/11/2023,12.52,171.6,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
09/02/2011,20.44,223.9,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Clar
28/11/2017,16.49,3.9,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
19/12/2022,12.13,156.8,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Clar
06/12/2010,2.44,165.9,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Fosc
02/03/2013,0.2,109.9,Rampa,Autovia,Doble sentit,Pluja,No es de el cas,Fosc
19/02/2023,12.16,172.4,Rampa,Carretera,Doble sentit,Serè,No es de el cas,Clar
23/11/2017,23.46,109.4,Pendent,Carretera,Un sentit,Serè,No es de el cas,Fosc
22/07/2021,22.6,190.9,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Fosc
19/08/2011,9.51,448.3,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
07/06/2012,7.0,14.7,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
24/10/2016,10.56,425.7,Pla,Carretera,Doble sentit,Serè,No es de el cas,Clar
22/03/2010,15.46,2.0,Pla,Carretera,Doble sentit,Serè,No es de el cas,Clar
04/03/2019,8.3,72.3,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
06/05/2015,5.21,287.6,Rampa,Carretera,Un sentit,Pluja,No es de el cas,Fosc
24/05/2015,16.57,299.4,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
09/03/2016,18.59,18.6,Pendent,Carretera,Doble sentit,Pluja,No es de el cas,Clar
29/12/2012,5.43,169.3,Rampa,Autovia,Un sentit,Ennudesit,No es de el cas,Fosc
26/08/2017,0.50,61.3,Pla,Carretera,Un sentit,Serè,No es de el cas,Fosc
27/03/2021,19.35,464.7,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
01/11/2021,17.48,374.5,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
06/03/2021,0.46,450.1,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Fosc
05/04/2020,2.34,73.5,Pla,Autovia,Un sentit,Serè,No es de el cas,Fosc
08/10/2012,4.39,309.1,Pla,Carretera,Un sentit,Serè,No es de el cas,Fosc
03/08/2020,5.47,4.2,Pla,Autovia,Doble sentit,Serè,No es de el cas,Fosc
12/11/2022,0.42,290.8,Pla,Autovia,Doble sentit,Serè,No es de el cas,Fosc
17/11/2014,21.44,440.9,Pendent,Autovia,Un sentit,Serè,No es de el cas,Fosc
16/05/2022,23.11,164.6,Pendent,Carretera,Doble sentit,Pluja,No es de el cas,Fosc
05/05/2021,15.57,186.0,Pendent,Autovia,Doble sentit,Ennudesit,No es de el cas,Clar
29/09/2015,6.1,18.6,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Fosc
29/01/2017,12.25,144.2,Pla,Autovia,Un sentit,Serè,No es de el cas,Clar
24/11/2013,11.50,443.6,Rampa,Carretera,Un sentit,Serè,No es de el cas,Clar
21/01/2016,18.57,357.4,Pendent,Carretera,Doble sentit,Serè,No es de el cas,Clar
26/01/2015,1.52,241.7,Rampa,Carretera,Doble sentit,Ennudesit,No es de el cas,Fosc
30/08/2015,23.22,174.4,Pla,Autovia,Un sentit,Serè,No es de el cas,Fosc
14/11/2013,14.30,8.4,Pla,Autovia,Un sentit,Serè,No es de el cas,Clar
16/01/2023,9.30,14.1,Pendent,Autovia,Un sentit,Pluja,No es de el cas,Clar
23/05/2014,8.7,27.1,Rampa,Carretera,Un sentit,Serè,No es de el cas,Clar
28/06/2016,23.54,402.3,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Fosc
31/03/2012,8.25,272.3,Pendent,Autovia,Un sentit,Ennudesit,No es de el cas,Clar
22/02/2010,8.0,162.8,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
21/09/2023,8.53,109.2,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
11/05/2011,22.46,293.5,Pla,Autovia,Doble sentit,Serè,No es de el cas,Fosc
18/01/2020,11.20,305.6,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
19/09/2014,4.21,56.0,Rampa,Autovia,Doble sentit,Pluja,No es de el cas,Fosc
15/02/2018,21.37,300.9,Pendent,Carretera,Doble sentit,Pluja,No es de el cas,Fosc
24/08/2023,4.17,166.8,Pendent,Carretera,Doble sentit,Serè,No es de el cas,Fosc
07/04/2012,21.13,304.0,Pendent,Autovia,Un sentit,Ennudesit,No es de el cas,Fosc
29/07/2015,16.34,422.4,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
30/06/2014,1.23,114.3,Rampa,Autovia,Un sentit,Serè,No es de el cas,Fosc
29/01/2022,4.16,325.4,Pla,Autovia,Doble sentit,Serè,No es de el cas,Fosc
06/01/2021,21.26,462.4,Rampa,Carretera,Doble sentit,Serè,No es de el cas,Fosc
06/08/2021,11.38,268.6,Pendent,Carretera,Un sentit,Serè,No es de el cas,Clar
01/12/2010,5.58,2.8,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Fosc
07/06/2021,12.55,292.0,Pendent,Autovia,Un sentit,Pluja,No es de el cas,Clar
12/05/2017,14.34,73.8,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
12/04/2013,5.59,170.8,Rampa,Carretera,Doble sentit,Serè,No es de el cas,Fosc
10/04/2023,16.25,388.8,Rampa,Autovia,Doble sentit,Ennudesit,No es de el cas,Clar
15/05/2014,11.51,291.2,Pendent,Autovia,Doble sentit,Pluja,No es de el cas,Clar
17/10/2015,11.30,324.3,Pla,Autovia,Un sentit,Serè,No es de el cas,Clar
24/07/2015,4.40,178.1,Pla,Carretera,Un sentit,Boira,Boira,Fosc
06/05/2015,9.14,334.6,Pla,Autovia,Doble sentit,Boira,Boira,Clar
14/04/2019,10.33,164.5,Pendent,Autovia,Un sentit,Ennudesit,No es de el cas,Clar
04/10/2021,13.52,291.0,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
01/07/2023,4.4,243.7,Pla,Carretera,Doble sentit,Serè,No es de el cas,Fosc
08/05/2011,8.42,379.2,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
29/05/2016,5.45,400.5,Pendent,Carretera,Doble sentit,Serè,No es de el cas,Fosc
02/02/2016,7.13,175.4,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
07/08/2020,7.3,19.2,Pla,Autovia,Un sentit,Serè,No es de el cas,Clar
30/08/2023,2.38,179.3,Rampa,Autovia,Un sentit,Serè,No es de el cas,Fosc
15/03/2020,15.36,377.7,Rampa,Carretera,Un sentit,Serè,No es de el cas,Clar
06/03/2019,4.46,434.4,Pendent,Autovia,Un sentit,Serè,No es de el cas,Fosc
28/06/2023,17.20,444.7,Rampa,Carretera,Doble sentit,Ennudesit,No es de el cas,Clar
29/07/2018,14.2,225.1,Pla,Carretera,Un sentit,Serè,No es de el cas,Clar
11/03/2018,8.47,307.2,Pla,Autovia,Un sentit,Serè,No es de el cas,Clar
07/09/2019,4.21,356.8,Rampa,Carretera,Doble sentit,Serè,No es de el cas,Fosc
26/05/2023,4.53,213.7,Pla,Carretera,Un sentit,Serè,No es de el cas,Fosc
14/07/2023,21.55,260.0,Pendent,Autovia,Un sentit,Ennudesit,No es de el cas,Fosc
27/04/2017,16.10,351.7,Pla,Autovia,Un sentit,Pluja,No es de el cas,Clar
25/09/2015,0.43,373.5,Pla,Autovia,Un sentit,Serè,No es de el cas,Fosc
25/10/2020,20.36,291.8,Pla,Autovia,Un sentit,Serè,No es de el cas,Clar
28/07/2018,2.54,167.2,Pla,Autovia,Un sentit,Serè,No es de el cas,Fosc
28/07/2020,17.11,333.5,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
10/01/2018,13.58,9.3,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
23/05/2023,7.32,4.9,Pla,Carretera,Un sentit,Serè,No es de el cas,Clar
05/03/2012,10.13,296.0,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
08/02/2017,18.45,165.7,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
20/09/2013,22.13,41.3,Pendent,Autovia,Un sentit,Serè,No es de el cas,Fosc
10/10/2019,3.15,296.9,Rampa,Autovia,Un sentit,Serè,No es de el cas,Fosc
04/09/2018,18.37,188.5,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
14/09/2018,23.45,184.3,Pla,Autovia,Un sentit,Serè,No es de el cas,Fosc
24/07/2011,1.9,3.9,Pla,Autovia,Doble sentit,Boira,Boira,Fosc
06/12/2017,14.42,12.9,Pla,Autovia,Doble sentit,Boira,Boira,Clar
16/05/2021,20.33,301.0,Pla,Autovia,Un sentit,Boira,Boira,Clar
24/12/2017,20.46,420.6,Rampa,Autovia,Un sentit,Boira,Boira,Clar
13/02/2012,21.13,76.3,Pla,Autovia,Un sentit,Pluja,No es de el cas,Fosc
30/09/2018,4.53,33.3,Rampa,Autovia,Doble sentit,Ennudesit,No es de el cas,Fosc
11/06/2023,14.20,294.2,Rampa,Autovia,Un sentit,Ennudesit,No es de el cas,Clar
25/02/2014,5.14,224.1,Rampa,Autovia,Un sentit,Serè,No es de el cas,Fosc
29/10/2018,23.51,464.8,Pla,Autovia,Doble sentit,Pluja,No es de el cas,Fosc
18/12/2018,17.16,12.9,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
19/11/2016,18.28,342.0,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
29/12/2014,15.53,403.5,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
24/10/2015,2.9,227.9,Rampa,Autovia,Un sentit,Serè,No es de el cas,Fosc
10/08/2023,20.22,425.6,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
09/09/2012,13.6,13.1,Rampa,Carretera,Un sentit,Serè,No es de el cas,Clar
10/06/2021,7.7,93.5,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
25/11/2023,17.54,175.7,Pla,Carretera,Doble sentit,Serè,No es de el cas,Clar
11/10/2014,23.20,361.0,Rampa,Autovia,Un sentit,Serè,No es de el cas,Fosc
24/11/2019,23.44,291.5,Pendent,Autovia,Un sentit,Serè,No es de el cas,Fosc
14/05/2018,2.6,244.7,Pendent,Autovia,Un sentit,Serè,No es de el cas,Fosc
06/02/2011,1.59,317.0,Rampa,Autovia,Doble sentit,Pluja,No es de el cas,Fosc
06/04/2015,16.54,173.1,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Clar
31/03/2016,7.6,60.7,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
23/07/2020,18.37,94.5,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Clar
17/02/2018,8.39,115.9,Rampa,Autovia,Doble sentit,Pluja,No es de el cas,Clar
08/03/2013,2.8,469.3,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Fosc
10/03/2017,23.16,382.2,Rampa,Autovia,Doble sentit,Pluja,No es de el cas,Fosc
03/07/2011,8.48,374.6,Pla,Autovia,Doble sentit,Ennudesit,No es de el cas,Clar
14/01/2021,18.56,222.0,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
21/11/2016,7.20,175.9,Rampa,Carretera,Un sentit,Serè,No es de el cas,Clar
09/08/2022,14.17,18.2,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
24/04/2011,18.44,339.5,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
29/12/2013,2.9,176.9,Pla,Carretera,Un sentit,Pluja,No es de el cas,Fosc
27/03/2022,1.25,13.5,Pendent,Autovia,Doble sentit,Ennudesit,No es de el cas,Fosc
26/09/2010,13.26,302.5,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
07/03/2015,4.23,84.5,Rampa,Autovia,Un sentit,Serè,No es de el cas,Fosc
25/07/2023,6.3,295.0,Pendent,Autovia,Un sentit,Serè,No es de el cas,Fosc
19/09/2022,16.24,290.8,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Clar
16/09/2022,4.48,17.5,Rampa,Carretera,Un sentit,Serè,No es de el cas,Fosc
01/12/2020,13.57,281.2,Rampa,Carretera,Un sentit,Ennudesit,No es de el cas,Clar
05/06/2018,22.2,0.0,Pendent,Autovia,Un sentit,Pluja,No es de el cas,Fosc
24/03/2018,4.21,17.5,Rampa,Autovia,Un sentit,Ennudesit,No es de el cas,Fosc
18/02/2010,8.18,172.8,Rampa,Carretera,Un sentit,Boira,Boira,Clar
04/05/2022,2.21,209.8,Pla,Autovia,Doble sentit,Serè,No es de el cas,Fosc
17/01/2013,19.41,75.2,Pla,Autovia,Un sentit,Ennudesit,No es de el cas,Clar
17/11/2016,8.59,341.4,Pla,Autovia,Un sentit,Pluja,No es de el cas,Clar
27/01/2013,4.4,25.4,Pla,Carretera,Un sentit,Serè,No es de el cas,Fosc
25/10/2020,0.47,16.6,Pendent,Autovia,Un sentit,Pluja,No es de el cas,Fosc
04/12/2018,0.54,290.0,Pendent,Autovia,Un sentit,Serè,No es de el cas,Fosc
23/08/2022,4.27,178.9,Pendent,Carretera,Doble sentit,Serè,No es de el cas,Fosc
20/10/2014,12.1,300.1,Pla,Carretera,Doble sentit,Serè,No es de el cas,Clar
22/03/2019,3.7,261.1,Pla,Carretera,Doble sentit,Boira,Boira,Fosc
02/08/2010,1.43,163.7,Pla,Autovia,Un sentit,Serè,No es de el cas,Fosc
19/02/2021,10.20,297.3,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
16/07/2015,12.43,0.8,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
13/10/2013,12.2,455.8,Pla,Autovia,Doble sentit,Pluja,No es de el cas,Clar
19/04/2016,11.53,454.8,Pla,Autovia,Un sentit,Serè,No es de el cas,Clar
23/10/2021,14.36,282.6,Pendent,Carretera,Un sentit,Serè,No es de el cas,Clar
29/08/2016,22.23,15.3,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Fosc
11/09/2018,0.12,294.5,Pendent,Autovia,Doble sentit,Pluja,No es de el cas,Fosc
23/01/2023,2.21,262.9,Pendent,Autovia,Doble sentit,Ennudesit,No es de el cas,Fosc
25/04/2020,10.39,67.2,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
09/04/2019,16.40,177.7,Pla,Carretera,Un sentit,Pluja,No es de el cas,Clar
29/01/2021,1.7,340.7,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Fosc
04/04/2018,8.40,447.0,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
16/09/2017,3.40,173.5,Pendent,Autovia,Un sentit,Serè,No es de el cas,Fosc
14/07/2010,23.39,163.7,Rampa,Autovia,Un sentit,Serè,No es de el cas,Fosc
07/02/2019,7.59,61.5,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
28/12/2013,22.51,203.7,Pendent,Carretera,Un sentit,Serè,No es de el cas,Fosc
16/06/2019,23.13,172.2,Pla,Autovia,Un sentit,Serè,No es de el cas,Fosc
02/12/2018,10.22,10.6,Pendent,Carretera,Un sentit,Ennudesit,No es de el cas,Clar
13/09/2020,13.17,55.2,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
29/09/2010,14.19,103.8,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
08/10/2020,15.51,303.6,Rampa,Carretera,Un sentit,Serè,No es de el cas,Clar
31/10/2017,14.18,286.4,Pendent,Autovia,Doble sentit,Pluja,No es de el cas,Clar
23/11/2023,23.33,82.6,Pendent,Autovia,Un sentit,Serè,No es de el cas,Fosc
18/08/2012,4.4,307.2,Rampa,Autovia,Un sentit,Pluja,No es de el cas,Fosc
25/03/2010,0.30,79.1,Pendent,Autovia,Doble sentit,Boira,Boira,Fosc
12/04/2016,19.40,163.2,Pendent,Carretera,Doble sentit,Ennudesit,No es de el cas,Clar
08/05/2021,7.29,254.1,Rampa,Carretera,Doble sentit,Pluja,No es de el cas,Clar
25/09/2019,18.23,100.8,Pendent,Carretera,Doble sentit,Serè,No es de el cas,Clar
13/06/2023,20.18,221.6,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Clar
01/01/2016,4.45,17.9,Rampa,Carretera,Un sentit,Serè,No es de el cas,Fosc
07/03/2015,19.9,441.6,Rampa,Carretera,Un sentit,Serè,No es de el cas,Clar
02/03/2011,16.28,216.0,Pendent,Autovia,Un sentit,Ennudesit,No es de el cas,Clar
13/07/2019,12.3,14.3,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
25/06/2011,19.0,12.4,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
23/07/2016,23.21,1.6,Pla,Autovia,Un sentit,Serè,No es de el cas,Fosc
19/01/2010,12.17,5.3,Pla,Carretera,Doble sentit,Serè,No es de el cas,Clar
21/12/2021,22.55,2.1,Pla,Autovia,Un sentit,Boira,Boira,Fosc
30/10/2010,5.19,6.2,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Fosc
27/03/2010,1.33,167.8,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Fosc
04/10/2021,16.25,305.4,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
12/10/2019,22.0,18.7,Rampa,Autovia,Un sentit,Ennudesit,No es de el cas,Fosc
05/08/2012,16.2,236.7,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
11/05/2020,14.15,289.2,Pla,Autovia,Un sentit,Serè,No es de el cas,Clar
16/06/2021,12.7,469.0,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
16/06/2015,16.53,11.5,Rampa,Carretera,Doble sentit,Pluja,No es de el cas,Clar
28/06/2019,16.26,77.0,Rampa,Carretera,Un sentit,Serè,No es de el cas,Clar
21/09/2021,0.54,160.1,Pendent,Autovia,Un sentit,Serè,No es de el cas,Fosc
11/11/2023,8.25,368.6,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
21/12/2016,6.10,150.5,Pla,Autovia,Un sentit,Pluja,No es de el cas,Fosc
23/09/2014,22.3,66.2,Pla,Autovia,Doble sentit,Serè,No es de el cas,Fosc
16/02/2018,3.39,163.2,Pendent,Autovia,Un sentit,Serè,No es de el cas,Fosc
03/10/2021,18.25,291.6,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
04/08/2010,1.53,409.6,Pendent,Autovia,Doble sentit,Boira,Boira,Fosc
18/02/2016,4.13,319.0,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Fosc
04/10/2015,21.33,178.8,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Fosc
01/07/2011,2.32,248.3,Pendent,Autovia,Un sentit,Serè,No es de el cas,Fosc
